heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,iqr_distance,outlier_score,outlier_method,metric_name
eus_hYLR9Fyc6982kEqhWkL9E8,revenue_anomalies,latest,5.0,data_quality,n,The count of revenue anomalies,4.0,4.0,IQR,revenue_anomalies
eus_VsGWGwnq5aXnq88RRFmujP,revenue_anomalies,latest,4.0,data_quality,n,The count of revenue anomalies,3.0,3.0,IQR,revenue_anomalies
eus_j25fckxHYhBHT2PS2tSAqC,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_Ytu2yn8yRJvujNbRbfctvq,revenue_anomalies,latest,20.0,data_quality,n,The count of revenue anomalies,19.0,19.0,IQR,revenue_anomalies
eus_GrnwNTdYTFuX9uRFhBqWhr,revenue_anomalies,latest,4.0,data_quality,n,The count of revenue anomalies,3.0,3.0,IQR,revenue_anomalies
eus_ec3qejECHKJiHdgVv6AHXq,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_9retrWy9oA5G7eroeiNgg6,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_ArNvoHXVmMZvJn6mRmJfhX,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_YZRs8RizARSEpE2L8jrmEn,revenue_anomalies,latest,5.0,data_quality,n,The count of revenue anomalies,4.0,4.0,IQR,revenue_anomalies
eus_JMoMD34JF2n3aiQxWDjR6b,revenue_anomalies,latest,8.0,data_quality,n,The count of revenue anomalies,7.0,7.0,IQR,revenue_anomalies
eus_hLgtJp6XPKbT3cksaw92ku,revenue_anomalies,latest,4.0,data_quality,n,The count of revenue anomalies,3.0,3.0,IQR,revenue_anomalies
eus_BNVbQGRimjtVHMc5FQMa8q,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_ZYuYBtGhnxgRXbcC6yThjy,revenue_anomalies,latest,4.0,data_quality,n,The count of revenue anomalies,3.0,3.0,IQR,revenue_anomalies
eus_fNGtPJFUkEYyVWo5EE8uFd,revenue_anomalies,latest,5.0,data_quality,n,The count of revenue anomalies,4.0,4.0,IQR,revenue_anomalies
eus_8Qki65WCbMyU7QFMrgn8h4,revenue_anomalies,latest,5.0,data_quality,n,The count of revenue anomalies,4.0,4.0,IQR,revenue_anomalies
eus_dhTZhDL9EPM7bxAyzysuhm,revenue_anomalies,latest,4.0,data_quality,n,The count of revenue anomalies,3.0,3.0,IQR,revenue_anomalies
eus_EszfuARAoZCVGVjUX55aCd,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_B4CKBwb4hCLbVXbVVZXnSN,revenue_anomalies,latest,12.0,data_quality,n,The count of revenue anomalies,11.0,11.0,IQR,revenue_anomalies
eus_CKS5uwKKZy3zRvDaCrtbAV,revenue_anomalies,latest,5.0,data_quality,n,The count of revenue anomalies,4.0,4.0,IQR,revenue_anomalies
eus_beAaTf6EW3ARRCihMvmA5u,revenue_anomalies,latest,7.0,data_quality,n,The count of revenue anomalies,6.0,6.0,IQR,revenue_anomalies
eus_mXrfgs6FFLtgeYckTHBoGQ,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_73PS2Lb9phZqsQ3YjDMX3A,revenue_anomalies,latest,5.0,data_quality,n,The count of revenue anomalies,4.0,4.0,IQR,revenue_anomalies
eus_CCq9QoPDkELdKwb6YecxM2,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_BobxRSiDFd27wCYefSQ3r2,revenue_anomalies,latest,6.0,data_quality,n,The count of revenue anomalies,5.0,5.0,IQR,revenue_anomalies
eus_B7auSUx9FPZnVZydMeTJYc,revenue_anomalies,latest,4.0,data_quality,n,The count of revenue anomalies,3.0,3.0,IQR,revenue_anomalies
eus_8QFDn7qBVp5GgHQdkeH4Ub,revenue_anomalies,latest,12.0,data_quality,n,The count of revenue anomalies,11.0,11.0,IQR,revenue_anomalies
eus_7DuThxadz3Dh4TcmQ8E3Z6,revenue_anomalies,latest,27.0,data_quality,n,The count of revenue anomalies,26.0,26.0,IQR,revenue_anomalies
eus_VmAH3ygGH7oKfGUCRn8bwh,revenue_anomalies,latest,4.0,data_quality,n,The count of revenue anomalies,3.0,3.0,IQR,revenue_anomalies
eus_CVzKzSyBG4pLTd8NAQd8Sg,revenue_anomalies,latest,4.0,data_quality,n,The count of revenue anomalies,3.0,3.0,IQR,revenue_anomalies
eus_L8qwooxABDqcjUFLJSfoW9,revenue_anomalies,latest,33.0,data_quality,n,The count of revenue anomalies,32.0,32.0,IQR,revenue_anomalies
eus_dJJfzkeon9aKkXq2aKDagf,revenue_anomalies,latest,7.0,data_quality,n,The count of revenue anomalies,6.0,6.0,IQR,revenue_anomalies
eus_B3ocATZNMDieMfCV5ZqcE6,revenue_anomalies,latest,7.0,data_quality,n,The count of revenue anomalies,6.0,6.0,IQR,revenue_anomalies
eus_NGBRig5csQa7WPGDXBEor4,revenue_anomalies,latest,7.0,data_quality,n,The count of revenue anomalies,6.0,6.0,IQR,revenue_anomalies
eus_iepXhAnQZuuaiXdHaziG4j,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
eus_a5ZeGXrzPStHbjNJcmFRVF,revenue_anomalies,latest,3.0,data_quality,n,The count of revenue anomalies,2.0,2.0,IQR,revenue_anomalies
