heron_id,metric_label,metric_date_range,metric_value,metric_group,metric_unit,metric_description,iqr_distance,outlier_score,outlier_method,metric_name
eus_n6W3uHLx3n6KsEjYLrnvap,debt_investment_count,last_365_days,6.0,debt,n,Number of debt investments,2.0,2.0,IQR,debt_investment_count
eus_edcqeadie5b7QTgjHjuvpX,debt_investment_count,last_365_days,39.0,debt,n,Number of debt investments,18.5,18.5,IQR,debt_investment_count
eus_Xhs9bePhFsr8fZjzXAx9qn,debt_investment_count,last_365_days,7.0,debt,n,Number of debt investments,2.5,2.5,IQR,debt_investment_count
eus_hmcRqMbvxMb5e3Q4AcHvr6,debt_investment_count,last_365_days,7.0,debt,n,Number of debt investments,2.5,2.5,IQR,debt_investment_count
eus_4tFRxbvW77QULkSA8ioCmq,debt_investment_count,last_365_days,8.0,debt,n,Number of debt investments,3.0,3.0,IQR,debt_investment_count
eus_4y2qjh4NgM7vvypqLa2gni,debt_investment_count,last_365_days,8.0,debt,n,Number of debt investments,3.0,3.0,IQR,debt_investment_count
eus_HKDSXW9cdw9mwHgkCweLFo,debt_investment_count,last_365_days,9.0,debt,n,Number of debt investments,3.5,3.5,IQR,debt_investment_count
eus_jkyDz6Kq2XGPGJgUaecT7i,debt_investment_count,last_365_days,6.0,debt,n,Number of debt investments,2.0,2.0,IQR,debt_investment_count
eus_oAqcdLkkV48GZgnN7FPznF,debt_investment_count,last_365_days,7.0,debt,n,Number of debt investments,2.5,2.5,IQR,debt_investment_count
eus_LMbPoEd7NiL7yG7L6pjHyf,debt_investment_count,last_365_days,12.0,debt,n,Number of debt investments,5.0,5.0,IQR,debt_investment_count
eus_5aD4es6MMroF8MHjg8BcSw,debt_investment_count,last_365_days,36.0,debt,n,Number of debt investments,17.0,17.0,IQR,debt_investment_count
eus_MNN9TtoSmr9TrVjAyFqEmE,debt_investment_count,last_365_days,10.0,debt,n,Number of debt investments,4.0,4.0,IQR,debt_investment_count
eus_9cma3ZRCLmvvCTx5J8SHfN,debt_investment_count,last_365_days,8.0,debt,n,Number of debt investments,3.0,3.0,IQR,debt_investment_count
eus_ihMahmpFQbvZqJaAYicmcP,debt_investment_count,last_365_days,6.0,debt,n,Number of debt investments,2.0,2.0,IQR,debt_investment_count
eus_X8Hs3ftrq6fdS3sZvUNzcv,debt_investment_count,last_365_days,13.0,debt,n,Number of debt investments,5.5,5.5,IQR,debt_investment_count
eus_hbsjSU9X3ycgJ9NnUKWFCt,debt_investment_count,last_365_days,100.0,debt,n,Number of debt investments,49.0,49.0,IQR,debt_investment_count
eus_oHLLSMWjqNCLvSrwVxkBjQ,debt_investment_count,last_365_days,12.0,debt,n,Number of debt investments,5.0,5.0,IQR,debt_investment_count
eus_MEQtbfGSTyTMKMgartxWyv,debt_investment_count,last_365_days,6.0,debt,n,Number of debt investments,2.0,2.0,IQR,debt_investment_count
eus_8k8gM3JGUTjJTD6r6u4Y4i,debt_investment_count,last_365_days,97.0,debt,n,Number of debt investments,47.5,47.5,IQR,debt_investment_count
eus_cpFtr4NBkMDAvy3yUBQNnx,debt_investment_count,last_365_days,48.0,debt,n,Number of debt investments,23.0,23.0,IQR,debt_investment_count
eus_VZUyfppchhieDfKMStPkdj,debt_investment_count,last_365_days,9.0,debt,n,Number of debt investments,3.5,3.5,IQR,debt_investment_count
eus_8Qki65WCbMyU7QFMrgn8h4,debt_investment_count,last_365_days,6.0,debt,n,Number of debt investments,2.0,2.0,IQR,debt_investment_count
eus_HrshvesEBrt9g9RJ5UmdUS,debt_investment_count,last_365_days,38.0,debt,n,Number of debt investments,18.0,18.0,IQR,debt_investment_count
eus_Z3xsBfcfr9kXgGWLFQLxFA,debt_investment_count,last_365_days,6.0,debt,n,Number of debt investments,2.0,2.0,IQR,debt_investment_count
eus_XfSZrE8sgkpYtdwsXANmAP,debt_investment_count,last_365_days,29.0,debt,n,Number of debt investments,13.5,13.5,IQR,debt_investment_count
eus_Xq9h3mDXjbWMiV6e8yrA5m,debt_investment_count,last_365_days,8.0,debt,n,Number of debt investments,3.0,3.0,IQR,debt_investment_count
eus_AGnz6sybaTfrZZG94VWAif,debt_investment_count,last_365_days,34.0,debt,n,Number of debt investments,16.0,16.0,IQR,debt_investment_count
eus_DmmZbUG4t4yfMzvXQWDWsm,debt_investment_count,last_365_days,6.0,debt,n,Number of debt investments,2.0,2.0,IQR,debt_investment_count
eus_23Me4cH9pV2TZXZDS8eygu,debt_investment_count,last_365_days,32.0,debt,n,Number of debt investments,15.0,15.0,IQR,debt_investment_count
eus_9MoZz4R5ST7HnBcjmFDXr9,debt_investment_count,last_365_days,37.0,debt,n,Number of debt investments,17.5,17.5,IQR,debt_investment_count
eus_FNHCCieVRCevyB2tub6vXR,debt_investment_count,last_365_days,14.0,debt,n,Number of debt investments,6.0,6.0,IQR,debt_investment_count
eus_HVCwCSDwZjjyiEvCNE389Y,debt_investment_count,last_365_days,9.0,debt,n,Number of debt investments,3.5,3.5,IQR,debt_investment_count
eus_oLPwTLKBtBVDnnuHFhhmNb,debt_investment_count,last_365_days,6.0,debt,n,Number of debt investments,2.0,2.0,IQR,debt_investment_count
eus_M4DLvsjkkcS47jJFamq9XR,debt_investment_count,last_365_days,13.0,debt,n,Number of debt investments,5.5,5.5,IQR,debt_investment_count
eus_4C4mJ7cAbSFhHGkpo4dYs4,debt_investment_count,last_365_days,29.0,debt,n,Number of debt investments,13.5,13.5,IQR,debt_investment_count
eus_bdPUwVi9QXk5f56Ap5dky4,debt_investment_count,last_365_days,11.0,debt,n,Number of debt investments,4.5,4.5,IQR,debt_investment_count
eus_PY5jof539uwx4WcxEoxKLQ,debt_investment_count,last_365_days,20.0,debt,n,Number of debt investments,9.0,9.0,IQR,debt_investment_count
eus_WCc3HrvMrD48qZhCL5yG9L,debt_investment_count,last_365_days,24.0,debt,n,Number of debt investments,11.0,11.0,IQR,debt_investment_count
eus_39pmAwketFeAWNLnd6tTd5,debt_investment_count,last_365_days,12.0,debt,n,Number of debt investments,5.0,5.0,IQR,debt_investment_count
eus_V8K3s7dqfPSokcxGsigvHL,debt_investment_count,last_365_days,18.0,debt,n,Number of debt investments,8.0,8.0,IQR,debt_investment_count
eus_kuNSUzP65WNDkWFgTA7i4Y,debt_investment_count,last_365_days,8.0,debt,n,Number of debt investments,3.0,3.0,IQR,debt_investment_count
eus_PUVq5oWk3RYjUHZj92LoeX,debt_investment_count,last_365_days,12.0,debt,n,Number of debt investments,5.0,5.0,IQR,debt_investment_count
eus_NJuPM4pcwarUqjiajHFTqo,debt_investment_count,last_365_days,12.0,debt,n,Number of debt investments,5.0,5.0,IQR,debt_investment_count
eus_NAPAnBoBk672tMbRcbdTtM,debt_investment_count,last_365_days,12.0,debt,n,Number of debt investments,5.0,5.0,IQR,debt_investment_count
eus_GwDB7Fa9aiYoo38u44kpTy,debt_investment_count,last_365_days,14.0,debt,n,Number of debt investments,6.0,6.0,IQR,debt_investment_count
eus_2fSv5x7r4dgLJGfWUhaXnj,debt_investment_count,last_365_days,18.0,debt,n,Number of debt investments,8.0,8.0,IQR,debt_investment_count
eus_8wwto9svqPLZyvrnGFbsnT,debt_investment_count,last_365_days,8.0,debt,n,Number of debt investments,3.0,3.0,IQR,debt_investment_count
eus_fH5n5gVajxtVUFKna9DGPK,debt_investment_count,last_365_days,13.0,debt,n,Number of debt investments,5.5,5.5,IQR,debt_investment_count
